doc_id,canonical_filename,canonical_path,title,year,doi,geo_scope,metadata_confidence,metric_bucket_primary,metric_bucket_secondary,sha256_hash,file_size_bytes,original_filename,source_folder
KCDI000350,kcdi000350_2021_open_peer_review_qeios.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000350_2021_open_peer_review_qeios.pdf,Open Peer Review on Qeios,2021,10.32388/NXAMO6,India-transferable,high,Crime & Safety,,43ec24f317bc20afe7696b1e448e257a31d2e962ce9d683cbea25c1839965305,684501,The Impact of Urban Design in minimizing Womens Fear of Crime_W4386026143.pdf,Metrics_Corpus
KCDI000351,kcdi000351_2020_https_doi_org_1038_s41588_019_0559_81molecular_biology_department.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000351_2020_https_doi_org_1038_s41588_019_0559_81molecular_biology_department.pdf,"https:/ / doi.org/10.1038/s41588-019-0559-81Molecular Biology Department, Genentech, Inc., South San Francisco, CA, USA. 2MedGenome Inc., Foster City, CA, USA. 3AgriGenome Labs Private",2020,10.1038/s41588-019-0559-81Molecular,India-transferable,high,Unknown,,24b15989a2f618b6bd5921a8b755569f8ffa32c706b3b74a77bbf54dd52a596f,8680097,The Indian cobra reference genome and transcriptome enables comprehensive identification of venom to_W2997454792.pdf,Metrics_Corpus
KCDI000352,kcdi000352_2022_vol_0123456789_economia_politica_2022_271_301.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000352_2022_vol_0123456789_economia_politica_2022_271_301.pdf,Vol.:(0123456789)Economia Politica (2022) 39:271–301,2022,10.1007/s40888-021-00249-1,Thiruvananthapuram,high,Unknown,,2cdd6d122ac3ff02969f51fda521f6f58779c71a331a831b1496851886101faf,1083899,The legacy of public action and gender-sensitivity of the pandemic response in Kerala State India_W3206022527.pdf,Metrics_Corpus
KCDI000353,kcdi000353_2019_the_plight_migrants_during_covid_and_the.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000353_2019_the_plight_migrants_during_covid_and_the.pdf,The plight of migrants during COVID-19 and the,2019,10.1057/s41599-021-00915-6,Kerala,high,Unknown,,010efe75b770ce1fdaf5930bf133ffd3d0a06b6c58621055b2fe6c703e6c5a1e,868833,The plight of migrants during COVID-19 and the impact of circular migration in India a systematic re_W3205402113.pdf,Metrics_Corpus
KCDI000354,kcdi000354_2020_published_may_2020.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000354_2020_published_may_2020.pdf,published: 22 May 2020,2020,10.3389/fmed.2020.00250,Kerala,high,Unknown,,c0df8ec90f58115dbfbb39a054f86f60113b2abd83a1799e99dadf364b00bba0,548303,The Rise and Impact of COVID-19 in India_W3026187613.pdf,Metrics_Corpus
KCDI000355,kcdi000355_2050_typesystematic_review.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000355_2050_typesystematic_review.pdf,TYPESystematic Review,2050,,Unknown,med,Unknown,,383a67e20fe53ed9a6a1ec0a83b0d649007f4cdfe2fd5a250ae30dd0da643646,2376798,The risk of falls among the aging population A systematic review and meta-analysis_W4306382016.pdf,Metrics_Corpus
KCDI000356,kcdi000356_2016_research_article_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000356_2016_research_article_open_access.pdf,RESEARCH ARTICLE Open Access,2016,10.1186/s12889-015-2676-3Background,Unknown,high,Major Illness & Health,,148b7a5decc05b36e8adaac439b94f4d2ef1cec7907d26f3b85a2af71f2b0af3,688900,The role of repetition and reinforcement in school-based oral health education-a cluster randomized _W2222546669.pdf,Metrics_Corpus
KCDI000357,kcdi000357_2021_eur_phys_plus_2021_136_596.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000357_2021_eur_phys_plus_2021_136_596.pdf,Eur. Phys. J. Plus         (2021) 136:596,2021,10.1140/epjp/s13360-021-01586-7,Kerala,high,Unknown,,a1287dc39beae6df8a7297f8d1f265e6be95597bc6c0f6e325a1edec1d221890,1423363,The second and third waves in India when will the pandemic be culminated_W3170126135.pdf,Metrics_Corpus
KCDI000358,kcdi000358_2008_the_spread_dengue_endemic_urban.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000358_2008_the_spread_dengue_endemic_urban.pdf,The Spread of Dengue in an Endemic Urban,2008,10.1371/journal.pone.0146539,India-transferable,high,Unknown,,fbdfc3cf871f822be6cd58ac2b41eefec118dfd7047e24c8853de29df73a7677,1959201,The Spread of Dengue in an Endemic Urban MilieuThe Case of Delhi India_W2267586927.pdf,Metrics_Corpus
KCDI000359,kcdi000359_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000359_.pdf,,,,Unknown,low,Employment & Labor Market,,1d64063b3c5e8c845df13c604156faf3742626a7f45888d022b2e034665c8071,47629,The Stigma of Paid Work Capital State Patriarchy and Women Fish Workers in South India_W2805446643.pdf,Metrics_Corpus
KCDI000360,kcdi000360_2023_130_nature_vol_613_january_2023.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000360_2023_130_nature_vol_613_january_2023.pdf,130 | Nature | Vol 613 | 5 January 2023,2023,10.1038/s41586-022-05522-2,India-transferable,high,Life Expectancy & Mortality,,6f76175d9452e65ee5100ea22f6cdc206108121796dda0b9aa422cda3a394ce5,16038223,The WHO estimates of excess mortality associated with the COVID-19 pandemic_W4311472757.pdf,Metrics_Corpus
KCDI000361,kcdi000361_2019_traffic_congestion_quantification_using_buses_probes_2019_4abstract.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000361_2019_traffic_congestion_quantification_using_buses_probes_2019_4abstract.pdf,Traffic Congestion Quantification Using Buses as Probes 2019 47 4Abstract,2019,10.3311/PPtr.9218,India-transferable,high,Road Congestion & Traffic,,3511cd638c0a0382add0c3ac4021691e200efaaa0dcedd4070512a61c762120a,2757448,Traffic Congestion Quantification for Urban Heterogeneous Traffic Using Public Transit Buses as Prob_W2784965817.pdf,Metrics_Corpus
KCDI000363,kcdi000363_2020_trend_analysis_and_forecasting_covid_outbreak.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000363_2020_trend_analysis_and_forecasting_covid_outbreak.pdf,1 Trend Analysis and Forecasting of COVID -19 outbreak in,2020,10.1101/2020.03.26.20044511doi:,Kerala,high,Unknown,,1485154239e932c5571dfa85aea48782ecb7c05386b834000cee8b1567209a93,1149605,Trend Analysis and Forecasting of COVID-19 outbreak in India_W3013280296.pdf,Metrics_Corpus
KCDI000365,kcdi000365_2022_international_journal_comm_unity_medicine_and_public_health_novem_ber.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000365_2022_international_journal_comm_unity_medicine_and_public_health_novem_ber.pdf,International Journal of Comm unity Medicine and Public Health  | Novem ber 2022  | Vol 9 | Issue 11    Page 4054  International Journal of Community Medicine and Public Health,2022,,Thiruvananthapuram,med,Major Illness & Health,,bd5c587c4b984ab9d6138cd02b399934ac5ec55e411cbffbb3ef25cf158f3341,211444,Trend and mortality pattern of communicable diseases in a tertiary care hospital in Kerala_W4304128338.pdf,Metrics_Corpus
KCDI000366,kcdi000366_2007_67accelerating_economic_growth_and_providing_productive.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000366_2007_67accelerating_economic_growth_and_providing_productive.pdf,67Accelerating economic growth and providing productive,2007,,Kerala,med,Employment & Labor Market,,6e137ed2cd25da2b64a0955c1e0fdbfaa58cad5b3d1d0e0d543b8e8310358534,148536,Trends in agriculture non-farm sector and rural employment in India An insight from state level anal_W307554331.pdf,Metrics_Corpus
KCDI000368,kcdi000368_2021_international_ournal_research_medical_sciences_august_2021_vol_issue_page.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000368_2021_international_ournal_research_medical_sciences_august_2021_vol_issue_page.pdf,International J ournal of Research in Medical Sciences  | August  2021  | Vol 9 | Issue 8    Page 2381  International Journal of Research in Medical Sciences,2021,,Thiruvananthapuram,med,Major Illness & Health,,617f68f1c6406399efd81512f765b65a7c3d0d5d76a0ad2e6a35c8e2a6191326,124123,Trends in water borne diseases in Kerala an analysis of directorate of health services portal data_W4205428409.pdf,Metrics_Corpus
KCDI000369,kcdi000369_2021_fbioe_608826_march_2021_time.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000369_2021_fbioe_608826_march_2021_time.pdf,"fbioe-09-608826 March 23, 2021 Time: 17:43 # 1",2021,10.3389/fbioe.2021.608826,Unknown,high,Unknown,,9c0fdfbb151c3f160cfcae791b13a036c178cb365cb98a016900d0d809df14d6,4005792,Trends on the Cellulose-Based Textiles Raw Materials and Technologies_W3141827455.pdf,Metrics_Corpus
KCDI000370,kcdi000370_2023_fmdb_transactions_sustainable_techno_learning.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000370_2023_fmdb_transactions_sustainable_techno_learning.pdf,FMDB  Transactions on Sustainable Techno Learning,2023,10.69888/FTSTL,Kerala,high,Education Levels & Literacy,,0b1e8254a03091c58e56d517210b498635e4232da69d0b21cc90a03c4493084c,493239,Tribal Education in Kerala and Achieving Sustainable Development Goal SDG-4 Prospects and Challenges_W4404211291.pdf,Metrics_Corpus
KCDI000371,kcdi000371_1996_research_article_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000371_1996_research_article_open_access.pdf,RESEARCH ARTICLE Open Access,1996,10.1186/s12904-018-0278-4Palliative,Kerala,high,Unknown,,6dec35a78c084a8ed53f2c79c8bfa40762c74260ead03e1b3b3916e5f510518a,537777,Twenty years of home-based palliative care in Malappuram Kerala India a descriptive study of patient_W2803249180.pdf,Metrics_Corpus
KCDI000372,kcdi000372_2019_twenty_five_years_adaptation_finance.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000372_2019_twenty_five_years_adaptation_finance.pdf,Twenty-five years of adaptation finance,2019,10.1007/s10584-019-02563-x,Unknown,high,Tax Revenue & Municipal Finance,,c0fa8995bfb7d288a43afff41023aad27b190efbcf53707b47e80935d4503578,445269,Twenty-five years of adaptation finance through a climate justice lens_W2982563871.pdf,Metrics_Corpus
KCDI000373,kcdi000373_2022_published_february_2022.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000373_2022_published_february_2022.pdf,published: 03 February 2022,2022,10.3389/fpubh.2021.778235,Kerala,high,Unknown,,adbaa15c38411f2de7b9e967ffdbdaea59574157ed5ed6a8e845ae88d8a6f67c,198001,Uncontrolled Blood Pressure and Associated Factors Among Persons With Diabetes A Community Based Stu_W4210454656.pdf,Metrics_Corpus
KCDI000374,kcdi000374_2017_understanding_crime.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000374_2017_understanding_crime.pdf,1 Understanding crime,2017,10.17159/2413-,Unknown,high,Crime & Safety,,74a496d9a10712a67b6f7dfb2c75841f91b65f123c8b82c79260999d25f33b6b,2420142,Understanding crime using GIS and the context of COVID-19 the case of Saldanha Bay Municipality_W4285220083.pdf,Metrics_Corpus
KCDI000375,kcdi000375_2020_understanding_domestic_violence_india.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000375_2020_understanding_domestic_violence_india.pdf,Understanding Domestic Violence in India,2020,10.1007/s11417-020-09340-1,India-transferable,high,Crime & Safety,,b317409091f87855e790db11ed3cb48e759099e147fc69b8d29761363978dfc2,414998,Understanding Domestic Violence in India During COVID-19 a Routine Activity Approach_W3134884441.pdf,Metrics_Corpus
KCDI000376,kcdi000376_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000376_.pdf,,,,Unknown,low,Employment & Labor Market,,dcfe7d45738fcf026b4034d5797c00c621361f9b2f428903059116f8dddba433,245817,Unemployment and vulnerable financial situation among recent dental graduates of Kerala India - Resu_W2974326465.pdf,Metrics_Corpus
KCDI000377,kcdi000377_2016_journal_the_association_for_information_systems_journal_the_association_for.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000377_2016_journal_the_association_for_information_systems_journal_the_association_for.pdf,Journal of the Association for Information Systems Journal of the Association for Information Systems,2016,10.17705/1jais.00428,Unknown,high,Road Construction & Infrastructure,,3d8506fa051c7dbe6bf471fe3e23125c4aece459b90f6556b0dbe43650bfdc4c,1240802,Unified Theory of Acceptance and Use of Technology A Synthesis and the Road Ahead_W3122947385.pdf,Metrics_Corpus
KCDI000378,kcdi000378_2020_european_transport_trasporti_europei_2020_issue_paper_issn_1825_3997.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000378_2020_european_transport_trasporti_europei_2020_issue_paper_issn_1825_3997.pdf,"European Transport \ Trasporti Europei (2020) Issue 78, Paper n° 6, ISSN 1825-3997",2020,,Kerala,med,Employment & Labor Market,,c17ff6ad3990183bceb25c3a5ded987192838dffa4ab606370aec920e478e00c,1122469,Urban Road Network and its Topology Case Study of Calicut India_W3159815479.pdf,Metrics_Corpus
KCDI000379,kcdi000379_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000379_.pdf,,,,Unknown,low,Unknown,,89ec2577b209a12f899942697896df7d087047c3b034564a9b8d18a7ed9699c3,397172,Urbanisation and greening of Indian cities Problems practices and policies_W2240985233.pdf,Metrics_Corpus
KCDI000380,kcdi000380_2009_using_machine_learning_models.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000380_2009_using_machine_learning_models.pdf,Using Machine Learning Models to,2009,10.3389/fbuil.2022.860805,Unknown,high,Road Congestion & Traffic,,41c1bf5c096c9ba3dbbc48f7add633ff1e58447c546669d2f223d6ab464fc1a3,9256391,Using Machine Learning Models to Forecast Severity Level of Traffic Crashes by R Studio and ArcGIS_W4224290074.pdf,Metrics_Corpus
KCDI000381,kcdi000381_tzr_ztrst_ttyo_wtrst_qtzn_ort_zkw.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000381_tzr_ztrst_ttyo_wtrst_qtzn_ort_zkw.pdf,]€tzr ztrst ttyo wtrst€ t{qtzn ~ort{zkw,,,Unknown,low,Unknown,,b6ad20b499bb792b2a10ed3f6e0d6a401782c6b8d0d6835814f41dff1c379e32,2120425,Using night time lights to find regional inequality in India and its relationship with economic deve_W3104335720.pdf,Metrics_Corpus
KCDI000382,kcdi000382_2020_this_work_licensed_under_the_creative_commons_attribution_license_published.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000382_2020_this_work_licensed_under_the_creative_commons_attribution_license_published.pdf,This work is licensed under the Creative Commons Attribution 4.0 License. Published by Pacific Group of e-Journals (PaGe),2020,10.21276/APALM.2894A-492,Thiruvananthapuram,high,Utility Reliability,,3c5821f7c78699fe59b479a0428ee44d4182bf859ee2472ccb75f5e2a40321e6,800745,Utility of Hematological Scoring System in Diagnosis of Neonatal Sepsis_W3103295922.pdf,Metrics_Corpus
KCDI000384,kcdi000384_2022_european_transport_trasporti_europei_2022_issue_paper_issn_1825_3997.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000384_2022_european_transport_trasporti_europei_2022_issue_paper_issn_1825_3997.pdf,"European Transport \ Trasporti Europei (2022) Issue 89, Paper n° 3, ISSN 1825-3997",2022,10.48295/ET.2022.89.3,Kerala,high,Road Congestion & Traffic,,10ef78e63ecca5c124c2452da38d0e82fb7b416e5c2a3b8ed2453cc28206ee09,1458996,Walkability to public transport prioritization of parameters for walkability assessment in the urban_W4310991071.pdf,Metrics_Corpus
KCDI000385,kcdi000385_2018_http_doi_org_22214_ijraset_2018_3077international_journal_for_research.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000385_2018_http_doi_org_22214_ijraset_2018_3077international_journal_for_research.pdf,http://doi.org/10.22214/ijraset.2018.3077International Journal for Research in Applied Science & Engineering Technology (IJRASET ),2018,10.22214/ijraset.2018.3077International,Kerala,high,Utility Reliability,,20b3eea5ae511d7c04a5be0922f7bc534067179f769e485fdcd13ddc0798f307,923126,Water Supply Scheme for Kakkalampara Marady Panchayath in Ernakulam District Kerala_W2808667498.pdf,Metrics_Corpus
KCDI000386,kcdi000386_2018_international_journal_education_http_www_shanlaxjournals_com_68why_the_optimism.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000386_2018_international_journal_education_http_www_shanlaxjournals_com_68why_the_optimism.pdf,International Journal of Education http://www.shanlaxjournals.com 68Why the Optimism Misses? An Analysis,2018,,Kerala,med,Education Levels & Literacy,,0afaaf7e951228daddb4f9c36020e922b32e0bafd6a0e7e39d2c673e77ce1614,278043,Why the Optimism Misses An Analysis on the Gaps and Lags of Teachers Perceptions of 21st Century Ski_W3217119648.pdf,Metrics_Corpus
KCDI000387,kcdi000387_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000387_.pdf,,,,Unknown,low,Crime & Safety,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,Womens Safety and Public Spaces Lessons from the Sabarmati Riverfront India_W2954324003.pdf,Metrics_Corpus
KCDI000389,kcdi000389_2020_indian_journal_public_health_research_development_march_2020_vol_453.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000389_2020_indian_journal_public_health_research_development_march_2020_vol_453.pdf,"Indian Journal of Public Health Research & Development, March 2020, Vol. 11, No. 03   453",2020,,Kerala,med,Major Illness & Health,,082a0cea4b9ee3b4bc59d1bbb49addc5c3f4494c60b2975bf33b41ac72620a94,451082,A Comparitive Study on Road Traffic Accident in Kerala and Tamil Nadu A Secondary Data Analysis_W4244672817.pdf,General_Corpus
KCDI000390,kcdi000390_2016_int_curr_microbiol_app_sci_2016_340_345.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000390_2016_int_curr_microbiol_app_sci_2016_340_345.pdf,Int.J.Curr.Microbiol.App.Sci (2016) 5(9): 340-345,2016,10.20546/ijcmas.2016.509.03,Kerala,high,Major Illness & Health,,40c4407aa083da73efc975d7154a280d87d0c4c37716c68e8b6f1541ef0e1fb8,196122,A Cross Sectional Study on Health Care Waste Management among Health Care Personnel in a Tertiary Ca_W2519762892.pdf,General_Corpus
KCDI000391,kcdi000391_2016_international_journal_comm_unity_medicine_and_public_health_september_2016.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000391_2016_international_journal_comm_unity_medicine_and_public_health_september_2016.pdf,International Journal of Comm unity Medicine and Public Health  | September  2016 | Vol 3 | Issue 9    Page 2409,2016,,Kerala,med,Major Illness & Health,,52a79d5423bceb4173afc5c394d8d453a8aede669aee58fa39d28fec0bb979e0,299162,A study on assessment of knowledge on biomedical waste management among health care workers of Malab_W2509182868.pdf,General_Corpus
KCDI000392,kcdi000392_2016_international_journal_comm_unity_medicine_and_public_health_august_2016.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000392_2016_international_journal_comm_unity_medicine_and_public_health_august_2016.pdf,International Journal of Comm unity Medicine and Public Health  | August  2016 | Vol 3 | Issue 8 Page 2305,2016,,Kerala,med,Major Illness & Health,,c9fd2e17560d720a035361f3546b3a8cc40a381325ebd83c6e8111819b457af9,351674,A study on awareness of HIV among first year MBBS students in a private Medical College Kerala India_W2480353505.pdf,General_Corpus
KCDI000393,kcdi000393_2022_nepal_journal_epidemiology.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000393_2022_nepal_journal_epidemiology.pdf,Nepal Journal of Epidemiology,2022,10.3126/nje.v12i2.46334,Kerala,high,Unknown,,7bb278753f1dd17b5d9c77e43a856c1475ae20ae9a6d85a47d4c697ad3595924,465954,A survey of Post-Traumatic Stress Disorder Anxiety and Depression among Flood Affected Populations i_W4283719727.pdf,General_Corpus
KCDI000394,kcdi000394_2021_research_paperpublic_health_toxicol_2021.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000394_2021_research_paperpublic_health_toxicol_2021.pdf,Research paperPublic Health Toxicol 2021;1(1):5,2021,10.18332/pht/141976,Kerala,high,Major Illness & Health,,a97c413a84b7c38cbec1fc7861541992c7c4949de905c75a6b1b689d00d48e9d,184135,Acceptance and concerns regarding COVID-19 vaccine in Kerala India_W3212432786.pdf,General_Corpus
KCDI000395,kcdi000395_2017_international_journal_comm_unity_medicine_and_public_health_august_2017.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000395_2017_international_journal_comm_unity_medicine_and_public_health_august_2017.pdf,International Journal of Comm unity Medicine and Public Health | August 2017 | Vol 4 | Issue 8    Page 2750,2017,,Thiruvananthapuram,med,Major Illness & Health,,b73859b8c3bbdcc1ed2bd627f7f9a24c6e6ff6d2a2f60eff2b33d05f48aa6f8c,267618,Adolescent anaemia its prevalence and determinants a cross-sectional study from south Kerala India_W2736722022.pdf,General_Corpus
KCDI000396,kcdi000396_2021_turkish_journal_computer_and_thematics_education_vol_2021_144_149.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000396_2021_turkish_journal_computer_and_thematics_education_vol_2021_144_149.pdf,"Turkish Journal of Computer and Ma thematics Education          Vol.12  No.6(2021 ),   144-149",2021,,Kerala,med,Education Levels & Literacy,,f3525ae0e813fb923d01bb6c3e1dc43edcdf94fac552336dd8d65024821ec33e,500072,An Assessment on Driving Behaviourism of Goods Vehicle Drivers in Kerala_W3155671870.pdf,General_Corpus
KCDI000397,kcdi000397_2023_bagwan_research_health_services_regions_2023.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000397_2023_bagwan_research_health_services_regions_2023.pdf,Bagwan  Research in Health Services & Regions             (2023) 2:8,2023,10.1007/s43999-023-00023-9,Kerala,high,Major Illness & Health,,693448191e74d3ea80f3778962477c89b06ec749ccd7796f3ad441d288d4f668,2021729,An investigation of the bio-medical waste produced in India during the COVID-19 pandemic and Maharas_W4367172295.pdf,General_Corpus
KCDI000398,kcdi000398_2024_international_journal_health_geographics_2024.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000398_2024_international_journal_health_geographics_2024.pdf,International Journal of Health Geographics           (2024) 23:11,2024,10.1186/s12942-024-00372-9,Thiruvananthapuram,high,Major Illness & Health,,41f97843c0465f95c9f13e85fef58cd5332e18e13e568f3c5d911b3e8e8d606a,2859486,Analysing the outbreaks of leptospirosis after floods in Kerala India_W4396854676.pdf,General_Corpus
KCDI000399,kcdi000399_2019_http_doi_org_22214_ijraset_2019_6311international_journal_for_research.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000399_2019_http_doi_org_22214_ijraset_2019_6311international_journal_for_research.pdf,http://doi.org/10.22214/ijraset.2019.6311International  Journal  for Research  in Applied  Science  & Engineering  Technology  (IJRASET ),2019,10.22214/ijraset.2019.6311International,Kerala,high,Unknown,,9143b0c74e39590832c0ca9ea4f9870495a10f1ab8afb75986015e3032d66e88,952181,Analytical Study of Kerala Floods_W2979961764.pdf,General_Corpus
KCDI000400,kcdi000400_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000400_.pdf,,,,Unknown,low,Unknown,,23c7020f43b827db1873f0ede4fd3cb041c0e8d1110cb506745c59f352e6e5ae,260508,Applications of Vetiver Grass Chrysopogon zizanioides in Eco System Based Disaster Risk Reduction - _W2605928118.pdf,General_Corpus
KCDI000401,kcdi000401_2021_vol_0123456789.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000401_2021_vol_0123456789.pdf,Vol.:(0123456789)1 3h,2021,10.1007/s12517-022-10076-8,Kerala,high,Unknown,,54dd3474eefdf31d4a18f1bab1e7c342297ba5bc3012d1e775c354b061c37142,2498408,Appraisal of climate change and cyclone trends in Indian coastal states a systematic approach toward_W4224231871.pdf,General_Corpus
KCDI000402,kcdi000402_2024_prasad_anthropocene_coasts_2024.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000402_2024_prasad_anthropocene_coasts_2024.pdf,Prasad  et al. Anthropocene Coasts            (2024) 7:10,2024,10.1007/s44218-024-00042-0,Kerala,high,Unknown,,985ee848bc62022eda2dffcce0eda0d57c77998a70b3b2b85c5e5ff61f3e130c,3546986,Assessing the water quality dynamics in the coastal waters of Kollam Kerala India using Sentinel ima_W4394680583.pdf,General_Corpus
KCDI000403,kcdi000403_yozt_quttwt_ktt_zyozt.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000403_yozt_quttwt_ktt_zyozt.pdf,F€€o€€yozt {quttwt€ktt{z {qr{vo~zyozt,,,Unknown,low,Unknown,,2a58cf49a3e2e16676f99f9438c6ffa4e034e168939fb305ecb685520b46783d,1282572,Assessment of utilisation of government programmes and services by pregnant women in India_W4387362867.pdf,General_Corpus
KCDI000405,kcdi000405_2017_international_journal_comm_unity_medicine_and_public_health_june_2017.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000405_2017_international_journal_comm_unity_medicine_and_public_health_june_2017.pdf,International Journal of Comm unity Medicine and Public Health | June 2017 | Vol 4 | Issue 6    Page 2124,2017,,Kerala,med,Major Illness & Health,,46a0063cf79f51037ee41b39ed7a26fa6a342d7ba248487b3e042d19e3d031cf,366317,Awareness of RTISTI and HIVAIDS among women in Kerala a district level analysis based on DLHS-4_W2618859577.pdf,General_Corpus
KCDI000406,kcdi000406_2021_published_october_2021.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000406_2021_published_october_2021.pdf,published: 15 October 2021,2021,10.3389/fpubh.2021.732523,Thiruvananthapuram,high,Unknown,,21b79a0ba699b2138af2e7055562e59e8d98c0cdb06100afa764ee01fcbd53cc,1102235,Ayurvedic Response to COVID-19 Pandemic in Kerala India and Its Impact on Quarantined Individuals  A_W3205909570.pdf,General_Corpus
